id,source,target,draft_prediction,refined_prediction
2235,"We excluded patients who had chronic pulmonary disease, immune deficiency, cardiac disease, or previous episodes of wheezing or inhaled bronchodilator use.","Loại trừ trẻ bệnh phổi mạn tính, thiếu miễn dịch, bệnh tim, các đợt khò khè hoặc đã sử dụng thuốc giãn phế quản trước đó.","Chúng tôi loại trừ các bệnh nhân có bệnh phổi mạn tính, suy giảm miễn dịch, bệnh tim, hoặc các đợt hen trước đây hoặc sử dụng thuốc giãn phế quản.","Chúng tôi loại trừ các bệnh nhân có bệnh phổi mạn tính, suy giảm miễn dịch, bệnh tim, hoặc các đợt hen trước đây hoặc sử dụng thuốc giãn phế quản."
2236,"The current study aimed to describe demographic characteristics and some characteristics of weight, detal health or challenges that children often face.","Nhằm mô tả các đặc điểm nhân khẩu học và một số đặc điểm về cân nặng, răng miệng hay những khó khăn mà trẻ mắc dị tật khe hở môi và / hoặc vòm miệng thường gặp phải.","Nghiên cứu này nhằm mục đích mô tả đặc điểm nhân khẩu học và một số đặc điểm về cân nặng, tình trạng sức khoẻ hoặc thách thức mà trẻ thường gặp.","Nghiên cứu này nhằm mục đích mô tả đặc điểm nhân khẩu học và một số đặc điểm về cân nặng, tình trạng sức khoẻ hoặc thách thức mà trẻ thường gặp."
2237,"These organisms show a good scavenging effecting on DPPH radicals (61, 31 - 93, 56%), chelating activity with ferrous ion is 51, 56% - 98, 75%, total phenolic concentration is 16, 71 - 124, 18 (mg / ml).","Khả năng đánh bắt gốc tự do của các chủng trong khoảng 61,31-93,56%, khả năng tạo phức với ion sắt II, trong khoảng 51,56% - 98,75%, lượng phenol tổng 16,71-124,18 (mg / ml).","Các vi khuẩn này cho thấy hiệu quả thu gom tốt với gốc tự do DPPH (61.31-93.56%), hoạt tính chelating với ion ferrous là 51.56% - 98.75%, nồng độ phenolic toàn phần là 16.71 - 124.18 (mg/ml).","Các vi khuẩn này cho thấy hiệu quả thu gom tốt với gốc tự do DPPH (61.31-93.56%), hoạt tính chelating với ion ferrous là 51.56% - 98.75%, nồng độ phenolic toàn phần là 16.71 - 124.18 (mg/ml)."
2238,"Most relatives of stroke patients recognized paralysis (46.7%), difficulty speaking (30.7%) as the signs of stroke.","Đa phần thân nhân bệnh nhân đột quỵ biết được dấu hiệu khởi phát của bệnh là liệt tay (46,7%), nói khó (30,7%), kế đến là liệt mặt (28,0%).","Hầu hết các thành viên trong gia đình bệnh nhân đột quỵ nhận ra dấu hiệu liệt (46.7%), khó nói (30.7%) là các dấu hiệu của đột quỵ.","Hầu hết các thành viên trong gia đình bệnh nhân đột quỵ nhận ra dấu hiệu liệt (46.7%), khó nói (30.7%) là các dấu hiệu của đột quỵ."
2239,"A well-appearing child who has no other complaints besides constipation, who is not taking any constipating drugs, and who has a normal examination likely has a functional disorder.","Một đứa trẻ đến khám không có dấu hiệu nào khác ngoài táo bón, không dùng bất kỳ loại thuốc nào gây táo bón, và thăm khám hoàn toàn bình thường thường là rối loạn chức năng.","Một đứa trẻ khoẻ mạnh không có bất kỳ phàn nàn nào ngoài táo bón, không dùng bất kỳ loại thuốc nào gây táo bón và khám lâm sàng bình thường có thể bị rối loạn chức năng.","Một đứa trẻ khoẻ mạnh không có bất kỳ phàn nàn nào ngoài táo bón, không dùng bất kỳ loại thuốc nào gây táo bón và khám lâm sàng bình thường có thể bị rối loạn chức năng."
2240,"If older people have a new sex partner, they should practice safe sex.","Nếu người cao tuổi có bạn tình mới, họ nên thực hiện tình dục an toàn.","Nếu người cao tuổi có bạn tình mới, họ nên thực hành tình dục an toàn.","Nếu người cao tuổi có bạn tình mới, họ nên thực hành tình dục an toàn."
2241,"However, corticosteroids are not useful to control ICP and are not recommended.","Tuy nhiên, corticosteroid không giúp kiểm soát ICP và không được khuyến cáo.","Tuy nhiên, corticosteroid không hữu ích để kiểm soát ICP và không được khuyến cáo.","Tuy nhiên, corticosteroid không hữu ích để kiểm soát ICP và không được khuyến cáo."
2242,"The total area of Phuoc Tra is 11.839, 47 ha.","Xã này có diện tích tự nhiên là 11.839,47 ha.",Diện tích chung của xã Phước Trà là 11.839.47 ha.,Diện tích chung của xã Phước Trà là 11.839.47 ha.
2243,"5 - Interventions on the same subjects at Kien Thiet commune consists of 2, 206 people including 139 patients.",- Nghiên cứu can thiệp trên cùng đối tượng tại xã Kiến Thiết bao gồm 2206 người dân trong đó có 139 BN.,5 - Can thiệp trên cùng một đối tượng tại xã Kiến Thiết gồm 2.206 người trong đó có 139 bệnh nhân.,5 - Can thiệp trên cùng một đối tượng tại xã Kiến Thiết gồm 2.206 người trong đó có 139 bệnh nhân.
2244,"Tissue injury without freezing includes frostnip, immersion foot, and chilblains.","Tổn thương mô không bị lạnh giá bao gồm bỏng lạnh, chân ngâm nước, và cước.","Tổn thương mô mà không có đông lạnh bao gồm ngón tay lạnh, bàn chân ướt, và chilblains.","Tổn thương mô mà không có đông lạnh bao gồm ngón tay lạnh, bàn chân ướt, và chilblains."
2245,The research results help nursing students to have the right awareness of smartphone usage and to pay more attention to their own sleep hygiene.,Kết quả nghiên cứu giúp sinh viên Điều dưỡng có nhận thức đúng đắn về việc sử dụng điện thoại thông minh và quan tâm vệ sinh giấc ngủ của bản thân nhiều hơn.,Kết quả nghiên cứu giúp sinh viên điều dưỡng có nhận thức đúng đắn về sử dụng điện thoại thông minh và chú ý hơn đến vệ sinh giấc ngủ của bản thân.,Kết quả nghiên cứu giúp sinh viên điều dưỡng có nhận thức đúng đắn về sử dụng điện thoại thông minh và chú ý hơn đến vệ sinh giấc ngủ của bản thân.
2246,"The sensitivity, specificity, positive and negative predictive value and accuracy of ultrasound in the diagnosis of duodenal obstruction were 91.7%, 91.5%, 87.8%, 94.3%, 91.7%, respectively.","Trong nhóm tắc tá tràng do nguyên nhân nội tại, đường kính tá tràng bị dãn d= 22 ± 6,5 mm, dấu bóng đôi trên siêu âm có độ nhạy, độ đặc hiệu, giá trị tiên đoán dương, giá trị tiên đoán âm là 87,5%, 90,1%, 87,6%, 90%.","Độ nhạy, độ đặc hiệu, giá trị tiên đoán dương, giá trị tiên đoán âm và độ chính xác của siêu âm trong chẩn đoán tắc tá tràng lần lượt là 91.7%, 91.5%, 87.8%, 94.3%, 91.7%.","Độ nhạy, độ đặc hiệu, giá trị tiên đoán dương, giá trị tiên đoán âm và độ chính xác của siêu âm trong chẩn đoán tắc tá tràng lần lượt là 91.7%, 91.5%, 87.8%, 94.3%, 91.7%."
2247,Results of endoscopic thyroidectomy for treatment of bengin thyroid nodules in hoan my cuu long hospital,Kết quả bước đầu phẫu thuật bướu giáp lành tính bằng nội soi tại bệnh viện hoàn mỹ cửu long,Kết quả phẫu thuật nội soi tuyến giáp điều trị bướu giáp lành tính tại bệnh viện hoàn mỹ cần thơ,Kết quả phẫu thuật nội soi tuyến giáp điều trị bướu giáp lành tính tại bệnh viện hoàn mỹ cần thơ
2248,This study aims (1) to examine the reliability and validity of Online Learning Readiness Scale (OLRS) and (2) to identify the levels of online learning readiness for blended learning methods using virtual reality and its associations.,Nghiên cứu này nhằm (1) Đánh giá độ tin cậy và giá trị của thang đo “mức độ sẵn sàng học tập trực tuyến ” và (2) Xác định mức độ sẵn sàng của sinh viên đối với phương pháp học tập blended learning sử dụng thực tế ảo và các yếu tố liên quan.,Nghiên cứu này nhằm mục đích (1) khảo sát độ tin cậy và tính giá trị của thang đo khả năng sẵn sàng học trực tuyến (OLRS) và (2) xác định mức độ sẵn sàng học trực tuyến cho phương pháp học kết hợp thực tế ảo và các yếu tố liên quan.,Nghiên cứu này nhằm mục đích (1) khảo sát độ tin cậy và tính giá trị của thang đo khả năng sẵn sàng học trực tuyến (OLRS) và (2) xác định mức độ sẵn sàng học trực tuyến cho phương pháp học kết hợp thực tế ảo và các yếu tố liên quan.
2249,Prognostic factors in hand-foot-mouth disease due to enterovirus,Các yếu tố tiên lượng bệnh tay chân miệng do enterovirus,Các yếu tố tiên lượng bệnh tay chân miệng do enterovirus,Các yếu tố tiên lượng bệnh tay chân miệng do enterovirus
2250,"Traumatic causes of tympanic membrane perforation include Insertion of objects into the ear canal purposely (eg, cotton swabs) or accidentally Concussion caused by an explosion or open-handed slap across the ear Head trauma (with or without basilar fracture) Longitudinal temporal bone fracture Sudden negative pressure (eg, strong suction applied to the ear canal) Barotrauma (eg, during air travel or scuba diving) Iatrogenic perforation from instrumentation during irrigation or foreign body or cerumen removal Penetrating injuries of the tympanic membrane may result in dislocations of the ossicular chain, fracture of the stapedial footplate, displacement of fragments of the ossicles, bleeding, a perilymph fistula from the oval or round window resulting in leakage of perilymph into the middle ear space, or facial nerve injury.","Các nguyên nhân gây thương tích của thủng màng nhĩ bao gồm: Đưa các vật ngoáy tai vào tai (ví dụ, bông ngoáy) và vô tình bị chọc mạnh vào màng nhĩ Chấn thương gây ra bởi một tiếng nổ lớn hoặc bị tát mạnh vào tai Chấn thương sọ não (có hoặc không có vết nứt nền sọ) Gãy xương thái dương dọc Áp suất âm đột ngột (ví dụ, hút mạnh áp vào ống tai) Chấn thương áp suất (ví dụ như khi đi du lịch bằng máy bay hoặc lặn biển) Thủng màng nhĩ do làm thủ thuật như bơm rửa tai hoặc lấy dị vật tai Xuyên thủng màng nhĩ có thể gây gián đoạn chuỗi xương con, gãy đế đạp, gãy xương con, chảy máu, rò ngoại dịch từ cửa sổ bầu dục hoặc tròn dẫn đến sự rò ngoại dịch vào tai giữa, hoặc chấn thương dây VII.","Các nguyên nhân chấn thương của thủng màng nhĩ bao gồm Đâm thủng màng nhĩ do cố ý (ví dụ, bông tai) hoặc ngẫu nhiên Chấn thương sọ gây ra bởi một vụ nổ hoặc đấm mạnh vào tai Chấn thương đầu (có hoặc không có gãy xương nền) Gãy xương thái dương dọc Sụt áp suất âm (ví dụ, hút mạnh vào ống tai) Chấn thương khí áp (ví dụ, trong khi bay máy bay hoặc lặn) Thủng màng nhĩ do can thiệp y khoa trong quá trình rửa tai hoặc loại bỏ dị vật hoặc chấy tai Chấn thương xuyên thủng màng nhĩ có thể dẫn đến di lệch chuỗi xương con, gãy mỏm chũm, di lệch các mảnh xương con, chảy máu, rò rỉ dịch não tuỷ qua cửa sổ bầu dục hoặc cửa sổ tròn, hoặc tổn thương dây thần kinh mặt.","Các nguyên nhân chấn thương của thủng màng nhĩ bao gồm Đâm thủng màng nhĩ do cố ý (ví dụ, bông tai) hoặc ngẫu nhiên Chấn thương sọ gây ra bởi một vụ nổ hoặc đấm mạnh vào tai Chấn thương đầu (có hoặc không có gãy xương nền) Gãy xương thái dương dọc Sụt áp suất âm (ví dụ, hút mạnh vào ống tai) Chấn thương khí áp (ví dụ, trong khi bay máy bay hoặc lặn) Thủng màng nhĩ do can thiệp y khoa trong quá trình rửa tai hoặc loại bỏ dị vật hoặc chấy tai Chấn thương xuyên thủng màng nhĩ có thể dẫn đến di lệch chuỗi xương con, gãy mỏm chũm, di lệch các mảnh xương con, chảy máu, rò rỉ dịch não tuỷ qua cửa sổ bầu dục hoặc cửa sổ tròn, hoặc tổn thương dây thần kinh mặt."
2251,Objective: To determine the cut-off value of Mp1p antigen in serum samples for Talaromycosis diagnosis in AIDS patients.,Mục tiêu: Xác định điểm cắt của Mp1p huyết thanh trong chẩn đoán bệnh do nấm T. marneffei ở bệnh nhân (BN) AIDS.,Mục tiêu: Xác định giá trị cắt của kháng nguyên Mp1p huyết thanh trong chẩn đoán nhiễm nấm T. marneffei ở bệnh nhân AIDS.,Mục tiêu: Xác định giá trị cắt của kháng nguyên Mp1p huyết thanh trong chẩn đoán nhiễm nấm T. marneffei ở bệnh nhân AIDS.
2252,"Results: A number of health staff in Thuan Chau District Health Center in 2013 were 221 persons, in which in the district level were 38 persons, in CHCs of 183 persons including staff responsible for commune population, Village health workers of 559 persons working at villages.","Kết quả nghiên cứu cho thấy: số lượng cán bộ y tế của Trung tâm Y tế huyện Thuận Châu năm 2013 là 221 người, trong đó: Tuyến huyện là 38 người, trạm Y tế xã là 183 người kể cả chuyên trách dân số xã, nhân viên YTTB là 559 đang hoạt động tại các thôn bản.","Kết quả: Số cán bộ y tế tại Trung tâm y tế huyện Thuận Châu năm 2013 là 221 người, trong đó tuyến huyện là 38 người, tuyến y tế cơ sở là 183 người, trong đó cán bộ phụ trách dân số là 38 người, nhân viên y tế thôn bản là 559 người.","Kết quả: Số cán bộ y tế tại Trung tâm y tế huyện Thuận Châu năm 2013 là 221 người, trong đó tuyến huyện là 38 người, tuyến y tế cơ sở là 183 người, trong đó cán bộ phụ trách dân số là 38 người, nhân viên y tế thôn bản là 559 người."
